Search String,Search Engine,Media Name,Media Title,Link,Time
jio profit,Google,Moneycontrol,"Jio Platforms Q1 profit increases 12% to Rs 5,698 crore",https://news.google.co.in/read/CBMizAFBVV95cUxPdTFPWEw4Zk91c2Y4NEJxNlY3dFFPS3QtY0hjY0tfMnVpXzhQZmlyTjdvdFVZVEFEMGFncVBoOXBJUlBIZnNFMWRJNEZseWowRDM4TDNkcU5idWIxSkstcEtDMEtKbXFCX1MxR3QyVUxoREZsNlFJOWRrUVFqaWp5OElvNW41eEx1VE5Pc3NiOV9TdW5COVNTRmg3ZlRWRzRydDVZY2ptUEtKRm9Md2Z2NDFJOHptMkRuY0licU9leWlUY3lNd3BaaWFxa0vSAdIBQVVfeXFMUG9qdmVZLXJ6NjVLV1ZsbXJpaFUzaWtuZXJCU0dzRHBSb0Z2MjRockhlZDNCYldIeUt1THptdW5STjFOYUdQWXRTYVFiUS1nNFZpajJUNzlDbGJGRkJXdENzUnZ5Z0ZyZnB3NElkSEhOYkJhTUNlenJOM09ELUtXZ0NEZU1yQnlBVm9ucm43ZVU4cVhXZEp0aDJEOXNFSHRkN1ZOcDBWV2VyV1VoM2NtYlFnRWQxWk1ucnRETnhfd3pIRFhmZ1VFN3RaelhQUjhsdE93?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-07-19T07:00:00Z
jio profit,Google,ETTelecom,Jio Platforms posts 26% on-year rise in Q3FY25 net profit,https://news.google.co.in/read/CBMirwFBVV95cUxPUVBhenFsbDFLcjdNenRtYXFxTmx0ankwdnNMRllsZGdHNXRSYkczZmY5ZW1hQ211MUE1LW5nS0pTRTBXRXNCeEcwQm9TRXpBc3lBQllWaTFkd1N4NGxfZTByaHIxZDdRRVZqYVRVdHlwcnpfSkFxMmJqZHdteWpyamdqYmNlOFpDcmYzTGE5Z1BIdzktQTlRdHF2STk1X0gzRE9rRkk2ekowSEx6djNn0gG0AUFVX3lxTE9iRGVaQTVPNHRpajV6clY1SG9GODRVQ0NhTGNVd2dpX2tlSHFOdjMxT1g4Z09kdHltN25TaDh4QUVKVW5yVnp5TWpWNVdBRHNoNlNHX1FReEgzeTF6Q0c4R1RMdWg5akJQNWlPZzBUeFBMYmhMTi1IOEI1bmZQVmlTWGJuQk41T3pyYzU1MlFUckZfcTNfWG5hODFXRHMwREhtdDBEU2tfODZ6dDdiX2I5ZTNjdw?hl=en-IN&gl=IN&ceid=IN%3Aen,2025-01-16T08:00:00Z
jio profit,Google,Mint,Reliance Q2 Results Highlights: RIL revenue rises marginally to ₹2.32 lakh crore; Jio net profit up 23% YoY | Company Business News,https://news.google.co.in/read/CBMihgJBVV95cUxOZlMtWTg3SmVKT3EyLVlwalF3ZkFfX001V1I2emx0QTJhcUc4ckNpeHBJSkU3SklsQS1XeTJEQU9uU21GSVVHYUEwRmZVeldxejU2cmdET1FlOEQ2OFlqMU9uVnc1aE1jaGJWbE51TmZ4V2ZuZkt1WFZ3MDJXUjVJSzBURFV3cHJWcUlDSmM4Q3JiT2g4UVpjcWNEQm0ydnkyeTZnVDB3VWU5N0l5S1F5LTZQZDRVYXRjcWpVcW9PTFBka3NOSzBBWkpyUUlrQzEydEdiaHdMTGE0dC1ENVIyWGVVUHFtYzdqSm1MTlRZOHF2OXlleEIyWGYxeUVfRmlleURESnJB0gGLAkFVX3lxTE01eGF0SU96TlRNNGlJSkNZQzBEalNHTUxpalJWeDhDZDRUSHVXZ0s2d3JOLVlCNWp6OU1hbmtlYkFaOEtlR3BFREJYTzhReXFpY0VzN2czekFISlNZSDl3VzVvYU5aekczbG5SUlJNSFJkbnFJbnlGRkdUdDZZdEVweE91N18xdE5ZeVNNZVg4c0hzMUUxR21qMXNRT0J0TlNNdHU3VWhRa0Q2dU1PQ1R4QWdVbGxUQzlxOWstM29oa2hDai1meWo1MlR4REd0WEFSX3VqQUNqd1I3Qy1RNkh3b0x1T3RTU2ZSeGR0bkRFdUFpM2pMUmYzRFhEajlRem9zRzk1dWtFWk96cw?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-10-14T07:00:00Z
jio profit,Google,Business Today,Jio Financial Services Q2 FY25 results: Profit up 3% YoY at Rs 689 crore; revenue jumps 14%,https://news.google.co.in/read/CBMi6wFBVV95cUxNVFYydFUtLTBoUk81OHRrYkI1QUhpVm5LbkNJcVNmVVlwWDRwTnV5Rzl3Y2tSb1lVU3BPQVlGUVFJZ1ZTT1hDejYwSEw3TUQtNVZsV1M5Q1JIeVVGZkZHNDJxVFNzYlk5SlpKR0h4aWJtZmRIWFc3VHJIX1UxTFhTUFBUZWJQcDcxbW5YN0pWYnJtc2UwYnIzelZ4WVJCNjA4YkJyQ3JPWnlENGNxZkFYQ2pYM214bUNrVVdlek9pb3lZSlZhb2tSdEp6Ql9LSFVFRlNQT194R1YyNG5Kdkk0b3JWTm9lc21HanA4?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-10-18T07:00:00Z
jio profit,Google,CNBCTV18,Reliance Industries Q2 Results Highlights: Jio serves a big surprise in RIL latest earnings,https://news.google.co.in/read/CBMi4wFBVV95cUxONmRrbk1TT2xSMWNYSFBwem1IRmJNN0p6Tk9vQWdndHVZeEZaLXBpQndvZTZmZ05LZzRFZHpHeEoyUGhMU3FfdGFyS3BWN25BNXNwb25NNlIxM0hOQTlJbGhxdjNJQmpuZ2pJUlRwT1VHSi0yU2Zub0ZtTXpaRUlINWY4TkRzd0Q0UGQtdFhON3lBQzlwLXdNYlVOWHpYZWNUUE5FbGdBSTQ2QUdoR2UtTjBHNEhaZENJakZuMWh1b1VjVlUxd09lN0dicmFtMGpHVXhKOVFYci1SblNoNUZSVEN6Z9IB6AFBVV95cUxNVWNOc1N4YmNMNVVSc293andTZmwtT2lkejc1TWhlbDQ0Y1JndmxjT0JkSUI0QzNMSk83M1FsZ1VmaTBITERUNUwtVE5QaW13bDNmcGRSQl9GbE1uVDE0T05rSlBwT3NpNkxrWXFWdVB5TFVNalJWdHJXVm1ObHhzUlNucFgyNDNHLVJENG92cjh0WG5GUmRYMHplbkVJVVBTQVllYWJLWFFLVDgzSExRSUc4RnhUX2F0dWNnVUdZUUh3Ui02QUNYNWdDbnVUNHJWakFQRlJ5eXNPcE9UX3hES3JnZ0JWeDIw?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-10-14T07:00:00Z
jio profit,Google,The Financial Express,Jio Financial Q3 profit remains flat YoY at Rs 295 crore,https://news.google.co.in/read/CBMiqAFBVV95cUxPT0tYNzdIc1hReXNhbDlvRXFpZWh2OGZsdmhxVFN6clVXM2o3cU91NGlkeUlVMzJjdm1aRmtLRG9Fa094Zm5wTUl6V1VjUjNhZFZrdEgyT2oxSnBBM3lfY3VLR1FfSVpwTC0zc2thelZYeTgwM1gxcUFjcHNZQlFiWXdrVGtVcWU4ZnpiWTN3cWYyeHBVZHlJZWtJeDUwZHVnb1U0WXRuZkM?hl=en-IN&gl=IN&ceid=IN%3Aen,2025-01-18T08:00:00Z
jio profit,Google,CNBCTV18,"Reliance Industries Q2 net profit climbs to ₹16,563 cr, powered by Jio's strong growth",https://news.google.co.in/read/CBMi5wFBVV95cUxPM1Q5QzBIX2NrT1FBMGtNU0NvMTJ0d0ZCbllTd1RkOW16YXR2MlpESWxfRWdLWlc5SVQ0RGwyd0VnbXZEZ1c3UU43RkhqYUF2azFfaDhxdUZUdFJqOUZZWUVLQnlrd0ZxWWgtOVJYcjk0ZjhfWnQxUjJNSlVJWnBlTkx6X2tJZkRGOHdiY0lJclIyY0tobFhJakl4YmVQb2dkdDkwWTlCaGx0U1dNRi1nVVBNRE8tYWlYWHROSE85bjAxTlVPRlQ4ZEFweEJYVmdRRU85Nk1zR2JmQWNKME1TU0RaQU1QUWvSAewBQVVfeXFMTi1RRmtRMkpCUGduWWM5ODY3MFBkNDl5aHRpRGpDeTVCTzhFcWY5RWxDQzJQRms1ZGxISzBlNE8zb3pCRlJCcXdXSHFVUWpGRXllSmdyOVRETFJFVHpmOEtwYnVBQnJYU2dFSkI1eHBpZmdTTnZTLWVReTJjcWxPdjVQb3p1RDFHTlZRZHVMdWdDYy1BenNUMF9QWDBCTHQ4d2VHZ3pJdmhCRTdDeE9ZQkdPZmt3MFFUQUFDZ3M0Y3Vuc3N2MjVlcV9DcW5ZUWxWcTM4QmRiLS1Sc1NYUTZjdlRCZjZoYnZwQ0FuYkY?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-10-14T07:00:00Z
jio profit,Google,Deccan Herald,"Jio Platforms Q2 net profit jumps 23.4% to Rs 6,539 crore on higher ARPU",https://news.google.co.in/read/CBMiwwFBVV95cUxQS09PU3lDNkFURklseXNSLVc0QUlaN2VlYUN4UGRLZ2oyTUVEcnlKWWlCVnZtN1VsZVVTQ1BKWXU3NEl4Nk1rUWl0T05SajZoVXVPMkRnWkJ0d004YTFnS3E5RjZJQmgtTFhvZFp3Y1I3VVF5Q2lmdmUzX0ZPWE0wNkNtZWlWVF9zMjNkLTBDNXpJdF9lSTBfWjNCS21lMUxwcTF6dncxVjNuNTJfbVR5dF9YYXR3enIzWllpOTNxd0RmM3c?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-10-14T07:00:00Z
jio profit,Google,YourStory,"Reliance posts record Rs 21,930 Cr profit as Jio, retail fuel growth",https://news.google.co.in/read/CBMinAFBVV95cUxORm5ROFdkaHVlcHNrVzAtWmhzWk1oUVRsUkN2Q19lQndPWXlZeGducFYwZXZUZGtQd0NkT0xIRTJQZUtjb2FQZlZtQTVjRnRJWWw3OHhsUWFmQ3paWGdrRFhCQ2tCVE13MG85WTBaZjJmMEhXVjd0QXpnZ1FFdEpTSzY5R3diUi1jZnFLeVcxTmJOUjUyU3dKWjhPY1Y?hl=en-IN&gl=IN&ceid=IN%3Aen,2025-01-16T08:00:00Z
jio profit,Google,Mint,Reliance Jio Q4 Results: Net profit rises 13% Y-O-Y to ₹5337 crore,https://news.google.co.in/read/CBMi0gFBVV95cUxOQWVReG5yRjFBQy1IaFVndU9IcWNOM3QySzRaZ0NqcTVyVzhfNmhHOFhmQkRHVVZoSGxXaVZTd1ZjdTQ0Y3ZldkstQkVMOGFfc3oyR2p0aHZ5bGRWNDdMa3BlS2VTVTF6RWx2OXB6cFZNalItREUyaFhBelNfRy1UTFhFRWx4Y3JhRVNaSmtVajA3VU9HS29pM0p6YnMzWW9ITHRwUXpKenAxR01LOURsekN2X2NoVENVMG1ENDd0MkVNM3kxMUlWUWtBNXZxRXZ6c1HSAdcBQVVfeXFMTmVqblJGNEFtazN2ZWp2cmxSWldoSVZPdzkwYTh0bXI4V0hjYzdNN3hvNE4zR3JWRndsU29qTS1UM180U1RwVEhMaGFnSnlUSTFhbXdRMl9HTkFHYkZIRUVOS21INjRaUnRjcnRMRGVWNUVOd1EyNkIwaVhlbzBJWG1nMWlfV2ZWVTVRNVgxOVdQTTY2Z1FNUVdFSE9DWVBDN3Y5Um5UQWlXbDhzQVByNUhVSE5nMExOYVBfeDBMVkthWm0yclJoQjN0c3VwUGYtZnFWRUNpclU?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-04-22T07:00:00Z
jio profit,Google,Moneycontrol,Jio Financial Services Q2 results: Net profit rises 3% to Rs 689 crore,https://news.google.co.in/read/CBMizgFBVV95cUxOQWhhWk5CWDdOWDVCcEpqVV9VR2YxS0RMZHFWSHBRMkUtWTVveHZwRnUwZW5JUDFrMVBHcUtzVW4wX0lDbDFfam9LaWYyNG5aRWV5Z19ibHdRTkhNTVVvSktBaVA4ODhCWV9uNW16aU1OZEZLbzNoSVgybkh4RHNUbk9sODFqN09tRGdFTy0wejg2SjFDRm5fclZyUk5ENEVaUjB2TTM3cmZqdmp3QlFpTkNQdTRIVGFhTWxVZ0VyaFBLNjVDNVlLcHlTWXQ4UdIB0wFBVV95cUxOR3hzYUdFX2xTNnNXV3F1VmJFMGM3eWt5V04waFhqRTBZUTIxR1pfcWlVZFA1WFc5OGc0dVpBY0xiMjJPclZsY3Axc2dNckdDZ1RjWlBaZFBLMlY0el9SMDBGRXZ5dy1nZm9KOXVfVFhGSzJnTnNxZEExbXRRcWtVMUFUNU5HVXJ5QVM2bDdCZWJGbWIxMlJwR3ZXeUJ6ZEk0ekVneTAxR1BQNXotVFQteUZzUWFHOVB4cUlnNS10U1RJZi1wVDVMZF9aMXFrVUMyR193?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-10-18T07:00:00Z
jio profit,Google,BusinessLine,"Reliance Industries Q3 Results: Net profit rises 7.3% to ₹18,540 cr",https://news.google.co.in/read/CBMi3AFBVV95cUxQUnZJbUs0dG1fRENoQnJ2ZUF0R0M1VW1VNE5EYUY4RjVvSHdBemVpVEZERE5XN3Q2R256VDBLVDZvSDB3UVNzUUcwd18tQTNQbE1tSXA2Zy1RYUY5U1lrc1R5bFZYZ1F4NnktOWU4bm9CbkJvd0ZsQk1CM0YyMkwwaVlLTXpTeUo0cm9FM2x6Y3JpMUdkRWNwODB1OTFLbl9ZUWNMLXREc2RaWkE2d3ZBU01RWXhyZ0I4TTJ6dTVPc3Z1dW5rVEpncy1nSm1sRnF4TGZnSHBUVVY2WGI30gHjAUFVX3lxTE1Wb1hINXM4bWhKWjFRSVFjUzJjWUNjVU1YZFVfYUpWeHRjelFtLUNGb0FzZGNvTVU5U2hEWjRfcVhMeFN0VVdfdGNiX3ZmaHdrU240Z0RqcVhLZDdaLTMtTmJfREFvREx5QmZsbTA5N0k5bGcxWW9zMHB2a21icUlmcEg4MjhVc1ctNVlvSzlYZEVoQzZhVzRMLU1wYjVwa0tHYVVRR0JCVE5yN2QwVk41YkNkSVY5VUZrV25VeWw5Y0pHXzk2UWpBR01JOEdmVHFoMnpIQ2FWSTNwYzB2LUZkdG84?hl=en-IN&gl=IN&ceid=IN%3Aen,2025-01-17T08:00:00Z
jio profit,Google,Mint,Jio Financial Services Q2 Results Live: Profit Rises by 3.13% YoY,https://news.google.co.in/read/CBMizwFBVV95cUxNX1pmZlJaZWxLT21aTmROcVpfQnVTdUo1X2h1cW83V2NoTXQ0NUxWSG9aUmkwR0t3ckRORDV5aTdyTVVNZmdlQlo4S0lNR0cwWmRsaks1R1pSN001V012RGhmWk5FWWQ0c1A5R3lMTlNTNXJMU2FDX0RqeG10TlpQZU9zTkRyRFZjamJwQUh5VVhGeGhNNzNOZkhacXJlZngyWUtfMHhqQzE2WlR2eTZiNjFHcExrSDhyNXpzWkZqbmczdEdaMEtsSVhqRXVlQnfSAdQBQVVfeXFMUDd5OWJpRlFJWXQ0VHJSNVBOM0c1dzJiS1JQZy1jNHNhdzJKNTY1TVhpcjFvVEVaZlJuWXJlTmtMZ053NDJjUklOOVJhMVdxVTExZVU1NjQ0VHdoeXhwVUF4WUVwX2ptM09BWXotNFBBQi1qbEMwTkJhWlNjNkZqMG9KOGZrOXRocUt5UUl4cG1zN1lULUVRZm5FSkFTTFlUVVc4T0ZyYWxJVVh5WWl1cnowOGhwTV9waVd3NktfT2hpdF9xMTBYSF9Gc1RvYWcyOVVCYnI?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-10-19T07:00:00Z
jio profit,Google,BusinessLine,"Jio Platforms reports ₹5,693 cr net profit in Q1 FY25, up 11.7% YoY",https://news.google.co.in/read/CBMivwFBVV95cUxQbGpFSngyQlk3MWxLQnJEZGNqd1lxdEF6bUFtdnJHMTFwMFRnakFZbkg4SnBoUlJCbDVQQ0N3YUx4czhyOG9McE5QZmx2MUtVZzA1NW56X00zLUhBbG9mbkY5M3dUUUV3MFpYRGlzNEhlY1hITldXaDc3MXBZbEVTUUpsM1JwSE9QbmRGQ2Y3LXc1cTNaN1R0VDNKQ1VpYUVFZVI4QTY0aDFXR0JZZk5sVE9GeTJ3R0VBMk8zZW1qMNIBxgFBVV95cUxPSm9UM3FuUW9vLTYtSkFHUGNnM3phbnBsaHR6ZWlnamFvenZmSnoyRzRkZnBjYlBRQnpOXzNqUWVvdi1CcG1wamVROUVzU3NSUS1rYl93dHl4dW5CMlFmVV9YbTQ0MXJuZTFXVVYyLS1OQUNQZzFwSFRLR1pVU2oydkRxaXozbElYcDlhVFJDR25zclRsRl9YOHc5dTVLektyaDNNQWZKUFNveUVVMlo1RkRmVks2TDJ5RHZwRkJ3Y1Z3YlhlbWc?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-07-19T07:00:00Z
jio profit,Google,Inc42 Media,Jio Financial Q3 FY25: Profit Flat At INR 295 Cr,https://news.google.co.in/read/CBMigAFBVV95cUxOODIxaVoyeXRqNmdhX0dfVF9nUi1DRk0wVlhoSDNKX1I5LWh3OGMzMlJxY2ZoUG9aSS1oQTdRX0pQVmxTbDl2RjJFVTZCV2dSN1dxZ19INHNwcy0ySGcycUJyLS0zR3FNZ185SE94eFhDdU1GeElCTzBKY0dVNmVhMNIBhgFBVV95cUxOS20tZ2dzYXUtR2Zvc3FHUDFDX3pvMXpTUkRSazA4a3h6bTBib091dXZGWWVGVWtFdkRxM2RpaFVfdFRkUGFPZ0Z6bWJ0TllybHdPS2pENU5BYl91d1NId0JmbVRBNWhIRVp4bW1TNlhTcmV6Z3NEeElucm85NWtBT1N4cmNRQQ?hl=en-IN&gl=IN&ceid=IN%3Aen,2025-01-17T08:00:00Z
jio profit,Google,Upstox,"Jio Financial Services Q3 Results Highlights: Q3FY25 net profit largely unchanged at ₹295 crore, revenue rises 6% YoY",https://news.google.co.in/read/CBMiiwJBVV95cUxQamRzZWlCbGd1WnloM1NUbjg3UzRfb29sbHVNM2lHU1BuV2ZfbTgtV1Uyb1BaWENWV2JEUFJ5QU5nWkdSaUpEN04xTnlyWWlDcmpsVXoyMGNraGZJQXhyMXFJaEMtbTlrSlA3aWNmYXdfeDkyVGEzLV9Cb29SdU1hQXNUUW0xeFhoM0hqa3V4ampwbUhsTkpoQXk3NnFZeWNFZmFjV1lXUmF0bU5pRGFLRHE1TDRwamJKQnoyTS1mVG1ZRWhuSjBPYkZlY1Ezb1hZa0tjb0Z1c3d5SkdDT25Nb1hnNy1IZU91RHRyZ3FoaDg4T3dLeGhIQUh2MnlmbUhDTE5CLWR4aHpRalU?hl=en-IN&gl=IN&ceid=IN%3Aen,2025-01-17T08:00:00Z
jio profit,Google,CNBCTV18,Reliance Jio Q3 Preview: Strong growth likely as each user contributed ₹10 more to revenue after tariff hikes,https://news.google.co.in/read/CBMi0AFBVV95cUxNYzhiNWVNU0ZWQ09HZWFzSDYybUJLbndSLXBPTjRuTFVlOVBQLWdyTEVaam1LaHBsdi1rc3V2RXlWOUpzVzEwWkY1NlBVdEpVYktCMTRwaV9nWW9DTFlBXy04R1dYeDNUbV9KMzFHbEFyM1MzSG91dkdkNHQ5empCOExTbE1RcXhnb2l5N3MzSFJuaTFKT042ZjIyMFlrUU1nTHBYQkVacnFkS0xud2xuUDFUUzU5aVdubmZDMnZ4dkhQOGI1cHg3OC1NV2R2TFY00gHWAUFVX3lxTE5uX0FFTDg5aVdPaVo5a21mdjVWZndIQ0pCUkhVLUpmZVVuSndjQVNPV0hfclBWSTVFQjRzNnVMaGZNeFNpdE1pNXpScmtiRDN5MHZBN0VXUEZXWWx2U2phTm5YZkt0RDA3YUxtVDFrUjhWYU5zcS1HTmtqeUF4dTVrN25DNlc2Q3dxQkFyZVMwR3lwOXRnWWd2Y2pfOUltOEtGSkRhby1vTFJpbHZmLUM2QmdwSlhQUk5XaUN3SEd3OHZKQS1mbzJQTWdOcUZsVmp6TjhqalE?hl=en-IN&gl=IN&ceid=IN%3Aen,2025-01-16T08:00:00Z
jio profit,Google,The Economic Times,"Reliance Industries Q2 Results Live Updates: Jio ARPU at Rs 195.1, up 7.4% YoY; co says full impact of ta...",https://news.google.co.in/read/CBMinwJBVV95cUxNWGd0MzA2NWhabUJHdFZua3VLaVJjdEdyNnFtX3I0Yl9XUHVFVzJneS1ES1JubmJCMWtYN3RSQ3oxaVBRT21zZWUxcmxZTmh4THVLM2ZTVWg2M1hZcG5xclQzUm15MjlmNjcydG5PM3FvcGRxMUg5NzgtSjlfOXN2YVpjSm05emZqUVBWU1VyTktYeXNVQ0Jsd2d0U2FPQ1RJT0R6WlNvdDhkUWdya2FjbHAyWDl1RnJVNUNRWkF4ckUyenNZMEFRM3lYZHNRWkJkT054U1hZMG1hQkRWb210RWtPcjVELWEyMVVuSVd6U1RHUHZEbkpKOFFKSWxrOEo1THQzRHNoVWxrbHlfQjVuM0tORS1UcmhZdGpQZVB4Y9IBpAJBVV95cUxOdWQwbnl6M0hxamFZeWZ4X0ZkclR6Vms3Z2hnVXJnUFBSNnFlQ3BZU2VrZmI5di1jMWRCbEpEcVNlQjZWR3dCRExmbkg0TGN0d1B6R3B0Q1V3Z0c1SzEyV0YwWXA5N1NtOVdiSUJHeTJGM290bmJOdHNtd0R3MjdOY2NQN21yMEM0T1R3OGJkVHVRSS1ZUUV0MU9oeFF5cEdRRWY1NFI5aVI3OEUtNy0tOUhsNWtmdnpNdjJ0dzdOYjNEYVZiTHZFcVlKTzlfcElrVktQNkUzSFA3ejhwRVA5d0VmQ3RoZ1pmWkxVN291OWl4UDlmem0wanNKcU1ha0o4NEpLZE90NEhJMWZtMWVzN0t6U1B4aWJfMVNvU1VIUktEWVdE?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-10-14T07:00:00Z
jio profit,Google,The Financial Express,"Q3 Results: Wipro, Tech Mahindra, Jio Financial Services, among others releasing their Q3 results - Industry News",https://news.google.co.in/read/CBMigwJBVV95cUxOMnpSbjU4RHdhY05weVg0cDNxcFl3UWVjYllhWmNGcVFzT1NHSVpPSWEyTXFZSVJVbUxuWDFEOHBjUEkzMEE1Ql9oSjVHTnVWU2ppOTFVU0VobWhYU3N4dUVicXE5cnozR0NVYWtVN3N1S0hfcXk2ZTNjQmtsdUFIckQ3UVVmMFpOWVZianBLSFE2S05kRkV3RmR6UGJkckg1SFNiQmJSSmhVb0FOcFI1M05Faktudk9DYjVTRTh2dnZQZHl3b0dVTTByVzBpNnpsQ3RNdG5URWpmVFBNMENMQ0dJOTh6azhHei1admYxTnAweHhlUk1fWi1UX0RpMzZlQ2Rv?hl=en-IN&gl=IN&ceid=IN%3Aen,2025-01-18T08:00:00Z
jio profit,Google,The Economic Times,"Jio net profit up 12% YoY in Q1FY25, marginally misses estimates",https://news.google.co.in/read/CBMi3wFBVV95cUxOZFR4U3h2NFF0dEkyMGw5N1pzRWFqOF9UVUhNeEpnN1otVXl6Rk42QlVpSVQ4YjhmT0VNenJ2M19vU1EzejNmamhSQ3djWVJQVkJLSEhmZlJjWnh5SE13TGpsUjluQURnUWtLUkpVc3hXeEtvYlJ3Zlh1QU14OVdLN1R1dXFVLWVlSnhOY0JrUUlhMEExVTJnVUJSeGx6dFh5VzF1d0xueVJhbnZzS3E2OXFNa3Exbm00SHVxVUMway1TWjZDUlc5UU9FRmZPMjJodm5FYmU4dXotQVFiMS1R0gHkAUFVX3lxTFBhZVl0cnFWZDFfMDNzNi1WWFdiTnZSZXZiVkdETENnMFUwVDNEd2Rja3I2NzZKQ2h1alVITjlCN2VmT3ZwVUxGeXNCMU50c2tyR2lwTDB3aWtXdzVBWE9KS2Z5TVFzZGoyOWZCUHhWZUZmRk1FYTFzZ2RxZVByaTNaTFBLTlh0UHdud3pmQ0VEaEVUSndiRUpmb2lTMHI4Ujk3Z0J4b2lqeEk3bmp4NUhXWnFKamFMODlnLWd5MV9kZ3NER05ETDZVRWdLeDMtdHhRaFMxWDBqLWYyMTNIOXFLYkw4bA?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-07-19T07:00:00Z
jio profit,Google,The Economic Times,"Reliance Jio Q4 Results: Net profit rises 3% QoQ to Rs 5,307 crore",https://news.google.co.in/read/CBMi2AFBVV95cUxQdjhrNlV5WmV2c0tyR3NWZDRUc1hWTVpwVlNIWlprTVRHSGowS19jQmpoQzRxQXNhS0xjN0xidDNBbmhHaEpnbC1iTTVQd3lXZFV3Z2FENWlqeUJ3Q2s4bzVQaUl3dGpaR19veTRNdC05bUVXX0JjUm5oTWhBdlUxaFdiMFo4UUpXM3JYSWwxZWkyN0dCdlZJTWNsU3RsQzJsQ1hwSjFCQ05XcmxJalQ4XzVGc3FOOFZjS3dPRC1YNy1WdDcyYWtGMEs3aTRDLXVycGpqZGZZTVHSAd4BQVVfeXFMUHUyRjJraTh1S0pMaXQ0bUk2UHBBVG9KTDJBVS13aEFaZjgxajdQWVgtOHdXTjZWeUFUUldIbHJfX3A0V2x2Q0xqNEhDbTFzZGlUenAtX0xiLTV6eUZER25fTHJUMzdCMFVwX212MXdqOGFmcHRjMV9aeE4yMi0wQnNqLXpfei1EQTdFMUJ4eEt1MnVHaFRrOExmdFlEQlpBOE1LUjE1dXRyM3U4LTlXUHdLWW5pblVQZ0dXVHItd3lpQU9SOURTZmdGZ1BHX3RBMkJkTGhwWXBVTmxLVmt3?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-04-22T07:00:00Z
jio profit,Google,The Economic Times,"RIL Q2 PAT dips 5% YoY to Rs 16,563 cr, but beats estimates; Jio profit jumps 23%",https://news.google.co.in/read/CBMi5wFBVV95cUxOMXJtUC1xOFNSV0F5SFo2dURGYVpSNEh2b3FGay0tbzY0Z2xycnpodVdvWDU2Uk84SnFkNDdtSDFBMTZMSjFsQ1ZaY0xCVDhxVUdOcWtaNllObkFNTFlPVWtabHRCbTlsck9RT1NVeVRCOUpCNng0N0pyTnBCM0xOT21JdTh5UTFXQzJZMUxOOFdONUtlZXhhYXJ6MXkxbVR6WWpJWDBXX2R2cWNucTJxUXVCQ2VfMzRFZVpGeE9BMlNBUGRpX29JUlBRUHNEcmRJVHBoTzBaYlNPUzMtdGRXYzFHSnY1QlHSAewBQVVfeXFMTzBwNXQwU1k3eC1CQkpOZC1WcGdnT0lGUFBJRVZaX3dEZndyVUUyTktlaDRPNC1uY0FDYlctR2ZUZlU4cTRuOGxFZnhkWHJwV1hCQVRJWmtmVE8zMWEwd3ZSeHFlOFZ2Z21Fem1WMll1dWdvZVZRdmN3VElDWXVBd3dCUFVlVE8xUGlMR05KQkVxdDlZQjdySncwZ3lLMG5nNVNsMzZEeTdlY01JTUdIZjB2cGhXd19LbjBiN05HMzk4cnktQUVuQTZvbTRFVEg4UFdHckZLYjVVZXNZRlZOZlJDcVNiTmx0SHZ3QTQ?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-10-14T07:00:00Z
jio profit,Google,Business Standard,"Reliance Jio Infocomm Q1 results: Net profit rises 12% to Rs 5,445 crore",https://news.google.co.in/read/CBMi1gFBVV95cUxQakVFbGJ4OGpYS04yZ2tjNnRkTy16VVR1NFgzMzdzQ2NuYWw3Rmh2MFY2eE5zTXh4VjYxWHVXNUl4djdpSXRqSnJFVXY2bXFEUXBhYVF6Yk9PUHE1c01KaXFYVW1UUmNrOFBsUmJDQWowVm5pald0RllHOFg0c3RMYU5wZGpnOElwZG1peWdMNnJMckxxYWxxNWpJOTRqbVRKY0tXWG9VNFk0TzNCSmpNWjY0VnNhVjdTVzZKVmFBeFBWSWlMQWNMTGhuSzN0NWY0NnJ0Szd30gHbAUFVX3lxTE5RQ0RIT1R3Uk54WkpOMlNQeF9tSDdZemlxdHVkdGpJbWJBcG9ibDlNUE9xQnFIcVphNFRMazRnMEszMXRzaWxNdjZfOVhLTElNeV9feFVCZkEtbkE1YWxaWG91UTBEV0M5VzYtYTd5bVFuX181c1A4eUlRZWx2eC1hWjhMem5NOW0yc3c5V0htSGtnRk9KNzdKSEgyMVFPQk1JeGczVEpqVFU0SWp6XzdFR1dvUDRhcFk1ZXluUXlaX1I4YnZSOXljbEwyY1F0cFV6OFhjLWloWjRzbw?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-07-19T07:00:00Z
